Drug1,Drug2,Cell line,CSS1,CSS2,CSS,S_HSA,S_Bliss,S_Loewe,S_ZIP,S_sum,S_max,S_mean,classs,c_sy,c_ana,c_ad
L778123,OXALIPLATIN,COLO320DM,22.4352,24.7863,23.61075,8.185403809,6.824027794,6.244783774,10.55809924,14.84665,17.47615,19.2287,additive,,,ad
L778123,OXALIPLATIN,CAOV3,17.7057,19.4215,18.5636,2.598610766,-2.809189308,1.42290387,1.140313474,10.6107,14.1284,14.58715,additive,,,ad
L778123,OXALIPLATIN,A427,9.3155,11.9593,10.6374,-1.370244015,-1.467658265,-2.763506516,-7.051548975,4.9057,6.6353,7.77155,additive,,,ad
L778123,OXALIPLATIN,A375,14.1486,16.5204,15.3345,5.348392629,1.539233886,4.09799109,22.17104822,9.5272,10.9442,12.43085,additive,,,ad
L778123,OXALIPLATIN,A2780,38.1178,39.877,38.9974,26.03531433,21.13996203,23.29645996,19.77430413,25.1004,31.3879,32.0489,Synerg,sy,,
L778123,OXALIPLATIN,A2058,9.4856,13.874,11.6798,5.577521033,4.188482185,3.602913498,5.170685497,7.9305,9.6996,9.80515,additive,,,ad
L778123,MK-8776,VCAP,12.061,12.9407,12.50085,4.839220721,0.225767233,3.383050149,16.32381443,7.05645,9.46055,9.77865,additive,,,ad
L778123,MK-8776,UWB1289BRCA1,36.7985,33.1424,34.97045,2.88971954,1.311028012,-2.454000458,7.471165833,15.90235,18.33815,25.4364,additive,,,ad
L778123,MK-8776,UWB1289,40.9424,37.1136,39.028,3.655438126,2.39434882,-2.082421395,3.314457565,16.0293,21.8849,27.52865,additive,,,not_ad
L778123,MK-8776,UACC62,13.1031,8.6833,10.8932,4.722214548,2.010342455,3.330559567,6.468098372,6.2076,7.8082,8.5504,additive,,,ad
L778123,MK-8776,T47D,2.7396,4.5935,3.66655,2.968081176,2.677996774,1.447982059,4.83795768,2.51165,2.51165,3.0891,additive,,,ad
L778123,MK-8776,SW837,0,0,0,-30.5617663,-31.64197709,-32.97142369,-9.830760831,-8.4482,-7.1055,-4.2241,additive,,,ad
L778123,MK-8776,SW620,6.5354,11.4626,8.999,1.702610981,0.823302511,-1.056621451,12.67414852,5.1742,5.1742,7.0866,additive,,,ad
L778123,MK-8776,SKOV3,16.4668,24.0022,20.2345,3.799370802,2.742580108,-2.431388155,1.054647722,14.5081,15.0515,17.3713,additive,,,ad
L778123,MK-8776,SKMES1,39.6168,38.1097,38.86325,3.610014037,2.605683156,-1.720852466,6.256488561,18.42685,21.59275,28.64505,additive,,,not_ad
L778123,MK-8776,SKMEL30,29.0006,34.4185,31.70955,9.114769088,5.695142109,6.61630884,4.275397595,22.06665,26.55435,26.8881,additive,,,ad
L778123,MK-8776,RPMI7951,29.0154,33.3513,31.18335,16.70297051,13.35066833,14.49170864,12.17486188,21.60045,24.57075,26.3919,Synerg,sy,,
L778123,MK-8776,RKO,27.7883,27.65,27.71915,6.815657488,5.708201946,6.070278626,10.03498447,13.49065,17.43815,20.6049,additive,,,ad
L778123,MK-8776,PA1,18.0302,24.6415,21.33585,8.447420193,6.987535858,6.396130617,5.722417072,14.85955,16.03445,18.0977,additive,,,ad
L778123,MK-8776,OV90,20.0525,26.0122,23.03235,7.098016355,5.453406128,3.858447978,6.649654595,16.85245,18.00005,19.9424,additive,,,ad
L778123,MK-8776,OCUBM,21.2171,22.2649,21.741,6.674954427,-0.449447287,5.961468764,-2.065724003,10.9204,16.1382,16.3307,additive,,,ad
L778123,MK-8776,NCIH520,14.4504,12.6183,13.53435,5.944979111,0.711462119,3.938680575,23.89508668,6.42345,9.67245,9.9789,additive,,,ad
L778123,MK-8776,NCIH460,11.4876,8.2518,9.8697,5.067242987,3.461930346,3.69410067,8.436731817,8.4959,8.5899,9.1828,additive,,,ad
L778123,MK-8776,NCIH23,28.802,24.2687,26.53535,#N/A,#N/A,#N/A,1.549936586,11.64875,14.80095,19.09205,#N/A,,,
L778123,MK-8776,NCIH2122,32.2858,37.6739,34.97985,11.49979631,6.319403947,8.597447965,5.853763963,18.19965,26.23805,26.58975,additive,,,ad
L778123,MK-8776,NCIH1650,11.3338,18.4226,14.8782,4.836773596,0.175013717,3.551153825,11.51949705,9.872,11.6677,12.3751,additive,,,ad
L778123,MK-8776,MSTO,38.4681,34.4984,36.48325,9.997055986,8.963450084,7.673649157,7.736948507,18.18465,27.17825,27.33395,additive,,,not_ad
L778123,MK-8776,MDAMB436,20.3972,28.7611,24.57915,9.532608488,4.391984764,7.588169408,12.28626735,16.07575,19.40045,20.32745,additive,,,ad
L778123,MK-8776,LOVO,37.8212,37.5051,37.66315,6.836743621,1.358384582,5.025879592,-0.035824367,9.91765,23.31605,23.7904,additive,,,not_ad
L778123,MK-8776,LNCAP,1.805,0,0.9025,-23.38480984,-32.763687,-23.92957253,-8.117291461,-15.071,-9.7654,-7.08425,additive,,,ad
L778123,MK-8776,KPL1,19.9989,23.4055,21.7022,#N/A,#N/A,#N/A,11.46026509,2.444,7.7684,12.0731,#N/A,,,
L778123,MK-8776,HT29,24.5369,29.4785,27.0077,14.77147614,12.25292835,13.59790776,31.42417699,17.9408,20.9365,22.47425,Synerg,sy,,
L778123,MK-8776,HT144,0,0,0,-22.00708276,-24.61749834,-23.26574164,-4.802046308,-7.7544,-4.2419,-3.8772,additive,,,ad
L778123,MK-8776,HCT116,6.7743,9.8097,8.292,2.656959541,2.286476158,1.034812839,10.43080678,4.8835,5.3701,6.58775,additive,,,ad
L778123,MK-8776,ES2,34.5547,40.601,37.57785,15.93373191,13.58880144,11.18670514,19.05842389,28.18175,30.25265,32.8798,Synerg,sy,,
L778123,MK-8776,EFM192B,22.2896,20.9337,21.61165,-0.251067439,-4.134431736,-1.888719987,3.17352422,9.10265,12.38655,15.35715,additive,,,ad
L778123,MK-8776,DLD1,4.0231,5.9248,4.97395,1.924216857,0.362037421,1.193267009,1.916403636,3.13735,3.90415,4.05565,additive,,,ad
L778123,MK-8776,COLO320DM,24.934,30.0704,27.5022,13.63967343,12.4378999,11.92280293,16.18174071,18.4951,21.3676,22.99865,Synerg,sy,,
L778123,MK-8776,CAOV3,27.4012,26.3801,26.89065,3.984300992,-1.474802131,2.434426332,2.440202185,11.03835,15.47355,18.9645,additive,,,ad
L778123,MK-8776,A427,14.7068,12.7344,13.7206,1.497667336,-0.41024568,-0.995782328,-7.82095276,2.8946,6.8967,8.3076,additive,,,ad
L778123,MK-8776,A375,18.8979,23.1759,21.0369,7.110844646,1.591928915,5.915563248,22.12396082,13.778,16.6466,17.40745,additive,,,ad
L778123,MK-8776,A2780,35.5724,38.2835,36.92795,24.23239993,25.33674502,21.14164179,26.30404951,28.08715,29.31845,32.50755,Synerg,sy,,
L778123,MK-8776,A2058,22.3124,26.2331,24.27275,17.06765458,14.2904895,15.64125806,17.85424506,18.37115,20.35135,21.32195,Synerg,sy,,
L778123,MK-8669,ZR751,25.4472,27.4331,26.44015,11.05860172,3.311135851,9.332507728,31.3388754,10.76325,17.15865,18.6017,additive,,,ad
L778123,MK-8669,VCAP,17.1703,21.4964,19.33335,11.36213177,8.673442472,10.96260731,22.09192984,15.62335,16.29305,17.47835,additive,,,ad
L778123,MK-8669,UWB1289BRCA1,19.3843,18.8396,19.11195,12.84208613,7.19277793,12.11647231,24.44629094,14.05255,16.48835,16.58225,additive,,,ad
L778123,MK-8669,UWB1289,27.8232,27.8736,27.8484,16.2196371,11.24931234,15.0763889,18.28536589,16.3672,21.9928,22.1078,Synerg,sy,,
L778123,MK-8669,UACC62,22.1076,17.8333,19.97045,10.95522339,7.448179959,9.931242028,11.66187138,14.62365,16.22425,17.29705,additive,,,ad
L778123,MK-8669,T47D,20.3286,22.3623,21.34545,14.28752308,11.26689991,13.14417363,25.31722689,17.89005,19.04495,19.61775,Synerg,sy,,
L778123,MK-8669,SW837,13.1504,12.9396,13.045,9.255404444,7.932977165,8.683659462,12.4323752,11.5767,11.7023,12.31085,additive,,,ad
L778123,MK-8669,SW620,17.8939,15.1017,16.4978,#N/A,#N/A,#N/A,#N/A,9.7431,12.673,13.12045,#N/A,,,
L778123,MK-8669,SKOV3,25.2419,18.507,21.87445,15.31304474,12.21943139,13.60920028,24.08094193,16.44595,16.98935,19.1602,Synerg,sy,,
L778123,MK-8669,SKMES1,26.2021,25.3328,25.76745,15.57225981,15.27418727,15.28050137,27.638348,22.20035,22.60155,23.9839,Synerg,sy,,
L778123,MK-8669,SKMEL30,30.0923,24.842,27.46715,12.8233191,11.25355271,12.07354664,8.870326957,21.54365,22.97945,24.5054,additive,,,ad
L778123,MK-8669,RPMI7951,25.0023,24.7837,24.893,11.94512319,9.135499555,10.8639946,12.57635447,10.6389,13.6092,17.76595,additive,,,ad
L778123,MK-8669,RKO,22.9682,24.6688,23.8185,18.8591793,16.87019363,18.52503923,27.83070326,18.2865,19.871,21.0525,Synerg,sy,,
L778123,MK-8669,PA1,19.2462,25.851,22.5486,#N/A,#N/A,#N/A,#N/A,15.6798,17.2472,19.1142,#N/A,,,
L778123,MK-8669,OVCAR3,13.1785,5.409,9.29375,10.5700964,11.2601394,6.218270753,8.832151451,6.98535,6.98535,8.13955,additive,,,ad
L778123,MK-8669,OV90,27.2951,23.5114,25.40325,10.67582834,9.848578787,5.553309154,11.28576702,14.70095,15.84855,20.0521,additive,,,ad
L778123,MK-8669,OCUBM,30.3866,29.1887,29.78765,17.39410585,11.12968708,13.60653033,23.26330847,15.73755,21.34035,22.7626,Synerg,sy,,
L778123,MK-8669,NCIH520,28.0128,31.5139,29.76335,18.97070295,13.49962926,17.29915331,26.09534719,20.54895,24.41085,25.15615,Synerg,sy,,
L778123,MK-8669,NCIH460,17.4603,14.1735,15.8169,10.05959072,8.122418057,10.02057683,12.81349905,14.5371,14.5371,15.177,additive,,,ad
L778123,MK-8669,NCIH23,20.6051,19.514,20.05955,#N/A,#N/A,#N/A,#N/A,11.76725,14.91945,15.9134,#N/A,,,
L778123,MK-8669,NCIH2122,23.0974,24.7985,23.94795,#N/A,#N/A,#N/A,#N/A,15.10945,15.20615,19.5287,#N/A,,,
L778123,MK-8669,NCIH1650,17.5382,17.912,17.7251,#N/A,#N/A,#N/A,#N/A,12.4988,14.2945,15.11195,#N/A,,,
L778123,MK-8669,MSTO,36.6639,38.6246,37.64425,21.10910797,21.11185004,20.59334078,22.30733081,25.30925,28.33925,31.47675,Synerg,sy,,
L778123,MK-8669,MDAMB436,19.7425,20.4833,20.1129,11.24207244,4.636475685,10.20578346,27.53328848,11.6888,15.0135,15.90085,additive,,,ad
L778123,MK-8669,LOVO,29.7755,31.9344,30.85495,#N/A,#N/A,#N/A,#N/A,10.59395,17.45655,20.72445,#N/A,,,
L778123,MK-8669,LNCAP,29.0126,30.0265,29.51955,16.51110353,8.378775919,15.3602592,13.78299346,10.87305,18.85165,20.1963,additive,,,ad
L778123,MK-8669,KPL1,30.3681,33.8799,32.124,#N/A,#N/A,#N/A,13.67196217,15.0344,18.1902,23.5792,#N/A,,,
L778123,MK-8669,HT29,20.9196,23.715,22.3173,#N/A,#N/A,#N/A,#N/A,12.8278,16.2461,17.57255,#N/A,,,
L778123,MK-8669,HT144,15.4807,18.3203,16.9005,12.76307145,11.3121853,12.60740918,20.98211482,12.2666,13.388,14.58355,Synerg,not_sy,,
L778123,MK-8669,HCT116,3.336,9.3063,6.32115,#N/A,#N/A,#N/A,#N/A,3.39925,3.39925,4.8602,#N/A,,,
L778123,MK-8669,ES2,18.9373,12.024,15.48065,#N/A,#N/A,#N/A,#N/A,10.56415,12.63505,13.0224,#N/A,,,
L778123,MK-8669,EFM192B,25.566,22.7338,24.1499,#N/A,#N/A,#N/A,#N/A,13.8505,17.1344,19.0002,#N/A,,,
L778123,MK-8669,DLD1,13.6301,18.5292,16.07965,11.72005418,9.949286415,10.98895248,18.88949782,13.43195,14.50175,14.7558,additive,,,ad
L778123,MK-8669,CAOV3,16.5228,16.1783,16.35055,#N/A,#N/A,#N/A,#N/A,7.75005,11.91535,12.0503,#N/A,,,
L778123,MK-8669,A427,12.4726,13.5388,13.0057,#N/A,#N/A,#N/A,#N/A,5.1873,9.0036,9.0965,#N/A,,,
L778123,MK-8669,A375,19.7031,24.5993,22.1512,#N/A,#N/A,#N/A,#N/A,17.7118,17.7609,19.9315,#N/A,,,
L778123,MK-8669,A2780,34.5433,34.3622,34.45275,18.80917976,14.15954573,17.13080457,12.65845246,18.53295,26.14245,26.49285,Synerg,sy,,
L778123,MK-8669,A2058,24.4973,24.2774,24.38735,#N/A,#N/A,#N/A,#N/A,20.23515,22.21535,22.31125,#N/A,,,
L778123,MK-5108,ZR751,11.1109,15.4809,13.2959,-0.291093364,-6.478846829,-1.150926247,-5.151847933,4.2642,6.9005,8.78005,additive,,,ad
L778123,MK-5108,VCAP,10.877,16.4668,13.6719,0.950435533,-2.619798198,-1.592282941,5.633565052,8.3313,10.6316,11.0016,additive,,,ad
L778123,MK-5108,UWB1289BRCA1,13.3617,15.8635,14.6126,5.495501159,-1.065067844,4.04571346,2.633611795,9.7041,12.1399,12.15835,additive,,,ad
L778123,MK-5108,UWB1289,23.0489,23.4861,23.2675,7.350904398,2.758119415,5.516899937,-1.677191505,11.0274,16.883,17.14745,additive,,,ad
L778123,MK-5108,UACC62,11.7328,12.1735,11.95315,4.114682259,2.202593935,2.309571292,3.97005139,8.90785,10.35255,10.4305,additive,,,ad
L778123,MK-5108,T47D,5.9292,8.5198,7.2245,4.062190427,0.953126164,3.328627479,4.790002331,5.802,6.0696,6.51325,additive,,,ad
L778123,MK-5108,SW837,3.1907,8.5725,5.8816,3.265534008,3.399836774,2.393681038,0.17057664,4.5389,4.5389,5.21025,additive,,,ad
L778123,MK-5108,SW620,21.2058,27.0619,24.13385,13.95784699,9.707369299,12.29406903,31.64016147,17.83715,20.30905,20.9855,additive,,,ad
L778123,MK-5108,SKOV3,11.5115,13.9818,12.74665,10.34958304,9.260179384,9.067600178,7.977091062,11.93135,12.20325,12.339,additive,,,ad
L778123,MK-5108,SKMES1,23.8145,25.4867,24.6506,5.907916508,3.875202314,4.065545263,10.775051,15.8018,18.9677,20.2262,additive,,,ad
L778123,MK-5108,SKMEL30,28.5621,25.9892,27.27565,12.30818646,10.88535836,9.72329445,12.41128388,21.67005,22.78795,24.47285,additive,,,ad
L778123,MK-5108,RPMI7951,17.1684,22.7978,19.9831,7.615745319,5.129300661,5.261091996,2.665041002,12.9986,15.9689,16.49085,additive,,,ad
L778123,MK-5108,RKO,11.2113,17.4918,14.35155,8.056088481,11.0558441,7.081867375,12.12663726,10.40405,10.40405,12.3778,additive,,,ad
L778123,MK-5108,PA1,44.3501,42.4533,43.4017,29.68294683,24.71323506,26.15812238,26.22055395,29.188,34.4894,36.29485,Synerg,sy,,
L778123,MK-5108,OVCAR3,0.1261,0,0.06305,-2.486344156,-2.683715348,-3.829305759,1.805774635,-1.21865,-1.21865,-0.5778,additive,,,ad
L778123,MK-5108,OV90,12.7879,7.4966,10.14225,5.001771785,3.230675157,4.405468808,4.45522047,8.99465,8.99465,9.56845,additive,,,ad
L778123,MK-5108,OCUBM,29.7831,28.8283,29.3057,8.848471825,4.311155799,6.173697869,6.057837831,16.3476,21.9504,22.82665,additive,,,ad
L778123,MK-5108,NCIH520,22.8367,20.2608,21.54875,3.970533942,-0.111618084,0.034324298,9.914227795,11.71685,15.57875,16.6328,additive,,,ad
L778123,MK-5108,NCIH460,18.7869,24.3775,21.5822,0.525550654,-1.507018545,-4.082454826,2.70616089,14.8291,16.1089,18.20565,additive,,,ad
L778123,MK-5108,NCIH23,22.2467,24.6983,23.4725,#N/A,#N/A,#N/A,23.3250294,13.3358,16.488,18.40415,#N/A,,,
L778123,MK-5108,NCIH2122,30.2046,29.6323,29.91845,3.795580062,2.196127493,-2.819714189,-0.211790115,13.58445,21.17665,21.75145,additive,,,ad
L778123,MK-5108,NCIH1650,7.8587,12.2247,10.0417,5.583872928,1.875378668,4.931317129,7.607111612,7.9998,8.246,9.02075,additive,,,ad
L778123,MK-5108,MSTO,29.177,33.1507,31.16385,12.57340376,12.24772185,10.07335624,12.55628523,20.04635,21.85885,25.6051,Synerg,sy,,
L778123,MK-5108,MDAMB436,10.9046,14.8524,12.8785,6.087089543,3.178134916,4.333381968,16.45289312,8.7847,9.5538,10.8316,additive,,,ad
L778123,MK-5108,LOVO,30.8543,31.5372,31.19575,4.128025285,0.493450377,2.962867892,2.797544708,11.83995,17.79735,21.51785,additive,,,ad
L778123,MK-5108,LNCAP,0.0844,6.0888,3.0866,-15.61784511,-23.78142186,-16.92045155,-11.61072249,-14.1117,-7.5813,-5.51255,antag,,ana,
L778123,MK-5108,KPL1,21.5967,22.9442,22.27045,#N/A,#N/A,#N/A,20.1933109,6.26365,8.33665,14.26705,#N/A,,,
L778123,MK-5108,HT29,23.2478,29.2127,26.23025,12.96525603,14.30566615,11.38952969,30.13447529,19.49395,20.15905,22.8621,Synerg,sy,,
L778123,MK-5108,HT144,10.6601,17.5213,14.0907,5.39568487,5.186055154,4.264858861,10.70639564,9.8664,10.5782,11.97855,additive,,,ad
L778123,MK-5108,HCT116,15.3158,23.7425,19.52915,9.033659685,5.833361908,7.219022034,16.79428349,13.88695,16.60725,16.70805,additive,,,ad
L778123,MK-5108,ES2,12.1622,14.3277,13.24495,6.090211394,4.997276716,3.781138206,3.722884744,10.84255,11.17405,12.04375,additive,,,ad
L778123,MK-5108,EFM192B,5.5724,11.2692,8.4208,-0.904603207,-5.001315693,-2.731445383,9.033543038,3.3498,5.1369,5.8853,additive,,,ad
L778123,MK-5108,DLD1,7.7539,10.1621,8.958,4.663080366,4.021762437,3.819708468,10.01174082,7.7405,7.8882,8.34925,additive,,,ad
L778123,MK-5108,COLO320DM,0,0,0,-28.40961,-30.37029052,-30.01078156,-9.085441357,-9.1762,-6.1346,-4.5881,additive,,,ad
L778123,MK-5108,CAOV3,20.3431,24.8276,22.58535,9.100790759,4.712592062,7.227622975,17.80627464,15.19635,18.15015,18.89085,additive,,,ad
L778123,MK-5108,A427,31.0256,38.572,34.7988,17.02625551,13.98469909,5.557495088,12.30552265,24.7288,28.7309,29.7638,additive,,,ad
L778123,MK-5108,A375,20.8828,23.2172,22.05,12.21385315,11.2954285,9.484525679,27.13390111,17.6597,17.6597,19.85485,additive,,,ad
L778123,MK-5108,A2780,39.0028,33.5898,36.2963,23.69209828,20.7479039,21.14283695,17.97261081,23.4504,28.6868,29.87335,Synerg,sy,,
L778123,MK-4827,ZR751,11.5965,13.3899,12.4932,2.04446361,-3.554187061,0.378416985,11.04098003,4.1143,6.0978,8.30375,additive,,,ad
L778123,MK-4827,VCAP,13.1716,13.5523,13.36195,5.994035558,2.967743522,4.560504879,15.4365842,9.26865,10.32165,11.3153,additive,,,ad
L778123,MK-4827,UWB1289BRCA1,15.2456,16.0209,15.63325,10.34893193,6.637583765,9.114031793,17.04958066,11.63485,13.19745,13.63405,additive,,,ad
L778123,MK-4827,UWB1289,25.4567,24.7134,25.08505,10.09319345,5.501688743,8.498310062,1.819604414,11.74805,17.60365,18.41655,additive,,,ad
L778123,MK-4827,T47D,10.0534,12.8694,11.4614,7.119605276,4.147375175,6.126526452,10.70454475,9.3697,10.3065,10.41555,additive,,,ad
L778123,MK-4827,SW837,0,0,0,-15.52877263,-18.09851543,-16.87736124,-7.409669815,-4.3193,-2.9766,-2.15965,additive,,,ad
L778123,MK-4827,SW620,20.8735,26.9478,23.91065,8.348209769,2.740688512,6.390334687,11.69739841,13.59325,17.41805,18.75195,additive,,,ad
L778123,MK-4827,SKOV3,0,6.821,3.4105,4.855550345,3.218730106,2.15955848,-1.260156384,2.8671,2.8671,3.1388,additive,,,ad
L778123,MK-4827,SKMES1,19.1827,14.1932,16.68795,6.683782107,5.532799425,4.637581523,3.574929001,12.51225,13.52205,14.6001,additive,,,ad
L778123,MK-4827,SKMEL30,23.9401,19.4993,21.7197,8.03947522,6.909250344,4.118621365,4.751346624,15.9658,17.232,18.84275,additive,,,ad
L778123,MK-4827,RPMI7951,12.2847,15.8317,14.0582,8.564952614,7.937603143,6.200078213,5.86519148,10.4646,11.0879,12.2614,additive,,,ad
L778123,MK-4827,RKO,18.4542,22.1,20.2771,8.770588629,7.698182186,7.751080948,9.954045266,12.9275,16.3296,16.6023,additive,,,ad
L778123,MK-4827,PA1,23.3989,32.9023,28.1506,7.651824892,5.272863512,4.929059928,3.873482817,15.1908,20.4922,21.6707,additive,,,ad
L778123,MK-4827,OVCAR3,0.0141,0,0.00705,0.644226882,0.380211208,-0.140555501,2.824454767,0.00705,0.00705,0.00705,additive,,,ad
L778123,MK-4827,OV90,11.8837,8.471,10.17735,6.020552987,4.04933312,4.822578098,8.783540706,8.24075,9.02975,9.20905,additive,,,ad
L778123,MK-4827,OCUBM,20.2817,25.2886,22.78515,7.517202485,2.200252112,6.532954402,24.40044824,13.56125,17.18235,18.1732,additive,,,ad
L778123,MK-4827,NCIH520,19.0857,25.0259,22.0558,7.190175371,2.694998764,5.003470818,28.20371172,13.5684,17.4303,17.8121,additive,,,ad
L778123,MK-4827,NCIH460,10.234,8.3757,9.30485,6.661459295,5.126989066,4.952290807,7.431320242,8.02505,8.02505,8.66495,additive,,,ad
L778123,MK-4827,NCIH23,14.7123,16.3779,15.5451,#N/A,#N/A,#N/A,10.29147577,9.7082,12.3929,12.62665,#N/A,,,
L778123,MK-4827,NCIH2122,24.6533,27.7875,26.2204,7.993291583,11.25681533,0.209156142,4.351940281,17.1327,17.4786,21.67655,additive,,,ad
L778123,MK-4827,MSTO,26.9754,27.6603,27.31785,6.89862345,4.724078546,4.544712075,2.150987392,12.25815,18.01285,19.788,additive,,,ad
L778123,MK-4827,MDAMB436,22.5645,21.5652,22.06485,8.322235393,3.345189388,6.679038887,26.76432669,10.57115,13.89585,16.318,additive,,,ad
L778123,MK-4827,LOVO,28.6117,29.0011,28.8064,2.935639983,3.611972739,-2.601143554,1.838164637,11.261,15.408,20.0337,additive,,,ad
L778123,MK-4827,LNCAP,0,2.882,1.441,-21.73652915,-30.20134261,-22.60548976,-7.734990767,-16.4323,-9.2269,-7.49565,additive,,,ad
L778123,MK-4827,KPL1,21.2133,23.0822,22.14775,#N/A,#N/A,#N/A,-0.199296077,4.22545,8.21395,13.1866,#N/A,,,
L778123,MK-4827,HT29,21.3453,23.2524,22.29885,11.33539387,13.24827987,8.660653372,28.39195737,15.68765,16.22765,18.99325,additive,,,ad
L778123,MK-4827,HT144,0,0,0,-15.74571847,-17.13232124,-17.33980976,-3.70E-06,-4.713,-3.5125,-2.3565,additive,,,ad
L778123,MK-4827,HCT116,12.8649,20.6745,16.7697,3.182554673,1.344365367,1.109746753,-1.818808948,9.4149,12.3368,13.0923,additive,,,ad
L778123,MK-4827,ES2,20.0844,14.9451,17.51475,5.124313421,3.358554174,2.114730252,2.317421606,11.74945,13.82035,14.6321,additive,,,ad
L778123,MK-4827,EFM192B,8.2518,11.2009,9.72635,2.211518119,-0.813586299,-0.863410658,9.738119412,6.44245,6.44245,8.0844,additive,,,ad
L778123,MK-4827,DLD1,6.3025,4.8251,5.5638,3.553965504,3.086781438,2.663389423,4.306128101,4.2944,4.494,4.9291,additive,,,ad
L778123,MK-4827,COLO320DM,22.1495,26.2941,24.2218,10.21660012,10.79997917,8.365994984,5.361260242,16.8832,18.0872,20.5525,additive,,,ad
L778123,MK-4827,CAOV3,16.8536,21.8689,19.36125,-4.493126704,-7.48288253,-8.148951078,0.511994953,7.15175,11.58695,13.2565,additive,,,ad
L778123,MK-4827,A427,8.004,8.4116,8.2078,2.382011058,1.196870588,1.612298038,7.733006862,3.4005,4.2057,5.80415,additive,,,ad
L778123,MK-4827,A375,16.9775,18.9644,17.97095,4.205361099,-0.093145029,3.158095862,5.376987411,7.96155,12.35185,12.96625,additive,,,ad
L778123,MK-4827,A2780,36.9054,38.4798,37.6926,23.02866381,17.65042444,20.63119553,27.5342038,22.6167,30.0831,30.15465,Synerg,sy,,
L778123,MK-4827,A2058,34.6591,31.4798,33.06945,9.982777621,8.984157894,3.753152707,11.54284428,17.96985,19.95005,25.51965,additive,,,ad
L778123,MK-2206,ZR751,28.8526,27.7727,28.31265,10.32230632,3.154737775,7.05897876,10.37843006,5.35495,11.75035,16.8338,additive,,,ad
L778123,MK-2206,VCAP,21.1081,17.8222,19.46515,8.14282082,3.318283741,5.616478941,8.178442937,7.42315,10.46345,13.44415,additive,,,ad
L778123,MK-2206,UWB1289BRCA1,16.697,21.4331,19.06505,10.68651686,6.450688046,9.780264342,21.0161157,14.61745,16.62925,16.84125,additive,,,ad
L778123,MK-2206,UWB1289,24.3455,28.4061,26.3758,12.65300303,10.75055119,11.37355137,12.06194923,17.1192,20.5202,21.7475,Synerg,sy,,
L778123,MK-2206,UACC62,19.0466,12.3976,15.7221,6.407980996,2.768614763,4.484498204,9.074042645,8.6875,10.2881,12.2048,additive,,,ad
L778123,MK-2206,T47D,25.173,23.0421,24.10755,6.335544982,6.569210076,3.868455842,4.181243148,10.74345,11.89835,17.4255,additive,,,ad
L778123,MK-2206,SW837,16.8323,11.2359,14.0341,4.789970692,3.013936785,3.269783406,6.423056999,6.0363,7.379,10.0352,additive,,,ad
L778123,MK-2206,SKOV3,19.6927,23.567,21.62985,12.85512697,11.48766428,11.4266886,10.99576861,17.81735,18.36075,19.7236,Synerg,sy,,
L778123,MK-2206,SKMES1,25.9082,21.1368,23.5225,13.62999807,9.843078033,12.46553466,25.66283801,13.4786,16.6445,18.50055,additive,,,ad
L778123,MK-2206,SKMEL30,26.7112,20.0168,23.364,7.466877358,7.213444488,2.685738021,4.503103625,18.8763,18.8763,21.12015,additive,,,ad
L778123,MK-2206,RPMI7951,15.2323,21.0298,18.13105,8.320876674,5.422571169,6.808097593,5.545340443,12.27745,15.16075,15.20425,additive,,,ad
